"","Region","LocalityName","LocalityCode","Treatment","Group","Month","Years_Since_Exclosure","Plot_Albedo","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Mean_Canopy_Height","Snow_Prop","Avg_Decid_Prop","SWE_mm","Temp_K","Season"
"11353","Telemark","kviteseid2","2KVB","B","Composite","12",4,0.444186904193862,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0.981182795698925,0.694196428571428,91.9760752688172,268.372311827957,"Season_4"
"11354","Trøndelag","verdal_2vb","2VBB","B","Composite","12",4,0.25183526964565,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0.790322580645161,0.684109848484848,15.9247311827957,270.601344086021,"Season_4"
"11355","Telemark","drangedal3","3DRB","B","Composite","12",4,0.386567797505864,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.261183675780075,0.903225806451613,0.5,46.0733870967742,270.318279569892,"Season_4"
"11356","Telemark","kviteseid3","3KVB","B","Composite","12",4,0.446575661623429,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0.997311827956989,0.926830808080808,73.2900537634409,268.083870967742,"Season_4"
"11357","Telemark","notodden3","3NOB","B","Composite","12",4,0.396473941741045,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0.954301075268817,0.302164502164502,55.9091397849462,268.368548387097,"Season_4"
"11358","Telemark","drangedal4","4DRB","B","Composite","12",4,0.373549863562669,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0.897849462365591,0.933052330692715,44.2537634408602,270.412365591398,"Season_4"
"11359","Telemark","notodden5","5NOB","B","Composite","12",4,0.379669139899895,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0.973118279569892,0.258603030548578,62.0056451612903,268.188440860215,"Season_4"
"11360","Telemark","notodden6","6NOB","B","Composite","12",4,0.367932454350803,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0.946236559139785,0.280858395989975,43.619623655914,268.865860215054,"Season_4"
"11361","Trøndelag","bratsberg","BRB","B","Composite","12",4,0.313617993000539,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0.825268817204301,0.979565274841438,30.102688172043,270.959139784946,"Season_4"
"11362","Hedmark","didrik_holmsen","DHB","B","Composite","12",4,0.268930188208066,0.234215068,"0221",56.43464358,0,18.91236981,1.37802746100245,0.827956989247312,0.639425770308123,18.5873655913978,269.991129032258,"Season_4"
"11363","Hedmark","fet_3","FKB","B","Composite","12",4,0.24957073706727,0.140119204,"0227",71.33638992,0,32.84966157,1.24319727871305,0.81989247311828,0.148026315789474,17.1801075268817,270.393548387097,"Season_4"
"11364","Trøndelag","selbu_flub","FLB","B","Composite","12",4,0.273884875863471,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0.868279569892473,0.71510989010989,22.435752688172,270.00564516129,"Season_4"
"11365","Trøndelag","hi_tydal","HIB","B","Composite","12",4,0.409062762195239,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0.948924731182796,0.879281697341514,55.4389784946237,268.450268817204,"Season_4"
"11366","Hedmark","halvard_pramhus","HPB","B","Composite","12",4,0.253183590401006,0.335469416,"0420",62.64905485,0,13.92362896,1.22550115056668,0.814516129032258,0.189583333333333,15.7760752688172,269.129032258065,"Season_4"
"11367","Trøndelag","selbu_kl","KLB","B","Composite","12",4,0.313320500125859,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0.916666666666667,0.250676069616563,32.4540322580645,269.449193548387,"Season_4"
"11368","Trøndelag","singsaas","LAB","B","Composite","12",4,0.379192479038149,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0.951612903225806,0.242760180995475,47.9112903225806,268.348387096774,"Season_4"
"11369","Trøndelag","malvik","MAB","B","Composite","12",4,0.286063557525165,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0.846774193548387,0.657556935817805,25.683064516129,270.583602150538,"Season_4"
"11370","Hedmark","stig_dahlen","SDB","B","Composite","12",4,0.253587802153232,1,"0221",56.43464358,0,18.91236981,0.478016786027155,0.81989247311828,0.562745974955277,13.3217741935484,269.847580645161,"Season_4"
"11371","Trøndelag","sl_tydal","SEB","B","Composite","12",4,0.417552140525508,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0.956989247311828,0.548966165413534,64.1760752688172,267.909408602151,"Season_4"
"11372","Trøndelag","selbu_sl","SLB","B","Composite","12",4,0.37159591848111,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0.954301075268817,0.616541353383459,44.2868279569892,269.008064516129,"Season_4"
"11373","Hedmark","stangeskovene_aurskog","SSAB","B","Composite","12",4,0.280000040054205,0.114068355,"0221",56.43464358,0,18.91236981,0.371960396300091,0.838709677419355,0.558938746438747,21.1180107526882,269.998387096774,"Season_4"
"11374","Hedmark","stangeskovene_eidskog","SSBB","B","Composite","12",4,0.246325706434134,0.090462104,"0420",62.64905485,0,13.92362896,0.207524706087459,0.814516129032258,0.147421931735657,13.9427419354839,269.499462365591,"Season_4"
"11375","Hedmark","eidskog","STSKNB","B","Composite","12",4,0.253616282115854,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.491529413281434,0.827956989247312,0.158715098942803,16.558064516129,269.403225806452,"Season_4"
"11376","Hedmark","truls_holm","THB","B","Composite","12",4,0.278034465838591,0.294777374,"0221",56.43464358,0,18.91236981,0.445465000593686,0.868279569892473,0.403421052631579,22.0779569892473,269.310483870968,"Season_4"
"11377","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","12",4,0.367748650105858,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.105052757969716,0.900537634408602,0.891053391053391,41.4295698924731,270.304838709677,"Season_4"
"11378","Telemark","nome_cappelen1","1CAUB","UB","Composite","12",4,0.270781469140092,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0.693548387096774,0.1125,20.4325268817204,271.336827956989,"Season_4"
"11379","Telemark","drangedal1","1DRUB","UB","Composite","12",4,0.332824434608385,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0.814516129032258,0.779861111111111,34.5680107526882,270.818279569892,"Season_4"
"11380","Telemark","fritsoe1","1FRUB","UB","Composite","12",4,0.412130424338009,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0.935483870967742,0.765426048444916,61.1524193548387,269.329301075269,"Season_4"
"11381","Telemark","furesdal","1FYUB","UB","Composite","12",4,0.351981092442107,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0.956989247311828,0.0972222222222221,42.8024193548387,269.184946236559,"Season_4"
"11382","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","12",4,0.281013253915215,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0.752688172043011,0.829547827903091,23.2852150537634,271.718817204301,"Season_4"
"11383","Telemark","kviteseid1","1KVUB","UB","Composite","12",4,0.414473808757183,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0.959677419354839,0.6875,55.8596774193548,268.689247311828,"Season_4"
"11384","Trøndelag","nsb_verdal","1NSUB","UB","Composite","12",4,0.264831715487318,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0569086417820259,0.696236559139785,0.958333333333333,13.2279569892473,271.264784946237,"Season_4"
"11385","Trøndelag","sub_namdalseid","1SUB","UB","Composite","12",4,0.379817747220949,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0.881720430107527,0.852707261292167,44.6255376344086,271.023387096774,"Season_4"
"11386","Trøndelag","verdal_1vb","1VBUB","UB","Composite","12",4,0.27237825517116,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0.844086021505376,0.435681818181818,19.2556451612903,270.382258064516,"Season_4"
"11387","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","12",4,0.368313000826737,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0.897849462365591,0.970862470862471,41.108064516129,270.338172043011,"Season_4"
"11388","Telemark","nome_cappelen2","2CAUB","UB","Composite","12",4,0.266394713612777,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0.782258064516129,0.427232142857143,17.9970430107527,270.662096774194,"Season_4"
"11389","Telemark","fritsoe2","2FRUB","UB","Composite","12",4,0.350806507133097,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0.860215053763441,0.663589743589744,39.6962365591398,270.120698924731,"Season_4"
"11390","Telemark","kviteseid2","2KVUB","UB","Composite","12",4,0.434387106660949,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0.981182795698925,0.522862554112554,91.9760752688172,268.372311827957,"Season_4"
"11391","Trøndelag","verdal_2vb","2VBUB","UB","Composite","12",4,0.256958721893304,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0.790322580645161,0.628472222222222,15.9247311827957,270.601344086021,"Season_4"
"11392","Telemark","drangedal3","3DRUB","UB","Composite","12",4,0.386065093945702,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0.903225806451613,0.663690476190476,46.0733870967742,270.318279569892,"Season_4"
"11393","Telemark","kviteseid3","3KVUB","UB","Composite","12",4,0.431869879188585,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0.997311827956989,0.797222222222222,73.2900537634409,268.083870967742,"Season_4"
"11394","Telemark","notodden3","3NOUB","UB","Composite","12",4,0.396352703511853,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0.954301075268817,0.302777777777778,55.9091397849462,268.368548387097,"Season_4"
"11395","Telemark","drangedal4","4DRUB","UB","Composite","12",4,0.372196730032251,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0.897849462365591,0.972777014652015,44.2537634408602,270.412365591398,"Season_4"
"11396","Telemark","notodden5","5NOUB","UB","Composite","12",4,0.338777943171882,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0.973118279569892,0.162622287991342,62.0056451612903,268.188440860215,"Season_4"
"11397","Telemark","notodden6","6NOUB","UB","Composite","12",4,0.373051852091298,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0.946236559139785,0.354273504273505,43.619623655914,268.865860215054,"Season_4"
"11398","Trøndelag","bratsberg","BRUB","UB","Composite","12",4,0.305129024602308,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0.825268817204301,0.964271939491084,30.102688172043,270.959139784946,"Season_4"
"11399","Hedmark","didrik_holmsen","DHUB","UB","Composite","12",4,0.260043843388827,0.234215068,"0221",56.43464358,0,18.91236981,0.649048275698576,0.827956989247312,0.349025974025974,18.5873655913978,269.991129032258,"Season_4"
"11400","Hedmark","fet_3","FKUB","UB","Composite","12",4,0.266140195121327,0.140119204,"0227",71.33638992,0,32.84966157,0.563066667074273,0.81989247311828,0.688095238095238,17.1801075268817,270.393548387097,"Season_4"
"11401","Trøndelag","selbu_flub","FLUB","UB","Composite","12",4,0.278086491575673,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0.868279569892473,0.838509316770186,22.435752688172,270.00564516129,"Season_4"
"11402","Trøndelag","hi_tydal","HIUB","UB","Composite","12",4,0.411905059783831,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0.948924731182796,0.85542537172972,55.4389784946237,268.450268817204,"Season_4"
"11403","Hedmark","halvard_pramhus","HPUB","UB","Composite","12",4,0.264799776204081,0.335469416,"0420",62.64905485,0,13.92362896,0.58492129736179,0.814516129032258,0.541666666666667,15.7760752688172,269.129032258065,"Season_4"
"11404","Trøndelag","selbu_kl","KLUB","UB","Composite","12",4,0.318838840614864,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0.916666666666667,0.0395892041377139,32.4540322580645,269.449193548387,"Season_4"
"11405","Trøndelag","singsaas","LAUB","UB","Composite","12",4,0.370284369472313,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0.951612903225806,0.0357142857142857,47.9112903225806,268.348387096774,"Season_4"
"11406","Trøndelag","malvik","MAUB","UB","Composite","12",4,0.293460004792007,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.413341902637828,0.846774193548387,0.726821862348178,25.683064516129,270.583602150538,"Season_4"
"11407","Hedmark","stig_dahlen","SDUB","UB","Composite","12",4,0.23906593904718,1,"0221",56.43464358,0,18.91236981,2.86041246752123,0.81989247311828,0.80259324009324,13.3217741935484,269.847580645161,"Season_4"
"11408","Trøndelag","sl_tydal","SEUB","UB","Composite","12",4,0.419291873395038,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0.956989247311828,0.695192307692308,64.1760752688172,267.909408602151,"Season_4"
"11409","Trøndelag","selbu_sl","SLUB","UB","Composite","12",4,0.372520039352749,0.124288986,"1664",56.44604547,5.437898015,4.380325628,1.04207021931917,0.954301075268817,0.650641025641026,44.2868279569892,269.008064516129,"Season_4"
"11410","Hedmark","stangeskovene_aurskog","SSAUB","UB","Composite","12",4,0.278689228283558,0.114068355,"0221",56.43464358,0,18.91236981,0.622237875330634,0.838709677419355,0.642901234567901,21.1180107526882,269.998387096774,"Season_4"
"11411","Hedmark","stangeskovene_eidskog","SSBUB","UB","Composite","12",4,0.264041093187193,0.090462104,"0420",62.64905485,0,13.92362896,1.01280825379422,0.814516129032258,0.822916666666667,13.9427419354839,269.499462365591,"Season_4"
"11412","Hedmark","eidskog","STSKNUB","UB","Composite","12",4,0.258417332613949,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.39879729651997,0.827956989247312,0.0625,16.558064516129,269.403225806452,"Season_4"
"11413","Hedmark","truls_holm","THUB","UB","Composite","12",4,0.276349216544672,0.294777374,"0221",56.43464358,0,18.91236981,1.30657109156774,0.868279569892473,0.833800827920238,22.0779569892473,269.310483870968,"Season_4"
"11617","Trøndelag","steinkjer_1bbb","1BBB","B","Composite","1",5,0.44889973203195,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.105052757969716,0.962365591397849,0.908602150537634,79.2239247311828,269.076075268817,"Season_1"
"11618","Telemark","nome_cappelen1","1CAB","B","Composite","1",5,0.406728812444158,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.212220429511045,0.868279569892473,0.297932330827068,62.7064516129032,270.279301075269,"Season_1"
"11619","Telemark","drangedal1","1DRB","B","Composite","1",5,0.430479648885964,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.724767388548418,0.911290322580645,0.502026276097484,85.2059139784946,269.732258064516,"Season_1"
"11620","Telemark","fritsoe1","1FRB","B","Composite","1",5,0.44010280841529,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.86256351190303,0.973118279569892,0.354166666666667,122.365322580645,268.255913978495,"Season_1"
"11621","Telemark","furesdal","1FYB","B","Composite","1",5,0.406941446857168,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.256416666238159,0.973118279569892,0.0277777777777777,87.0193548387097,268.243279569892,"Season_1"
"11622","Trøndelag","namdalseid_1kub","1KB","B","Composite","1",5,0.407279078416451,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.129218140280598,0.913978494623656,0.890803144224197,51.9384408602151,270.601075268817,"Season_1"
"11623","Telemark","kviteseid1","1KVB","B","Composite","1",5,0.463968113689324,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.1901827429254,1,0.944856160100063,112.222580645161,267.740053763441,"Season_1"
"11624","Trøndelag","nsb_verdal","1NSB","B","Composite","1",5,0.275832586449632,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0569086417820259,0.846774193548387,0.722441620879121,21.2467741935484,270.162096774194,"Season_1"
"11625","Trøndelag","sub_namdalseid","1SB","B","Composite","1",5,0.452259330249741,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0.951612903225806,0.842788461538462,84.7454301075269,269.805107526882,"Season_1"
"11626","Trøndelag","verdal_1vb","1VBB","B","Composite","1",5,0.336552016507677,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0.900537634408602,0.516599190283401,34.3368279569892,269.202150537634,"Season_1"
"11627","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","1",5,0.438945688458167,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0.962365591397849,0.822916666666667,79.1282258064516,269.102419354839,"Season_1"
"11628","Telemark","nome_cappelen2","2CAB","B","Composite","1",5,0.390775086023107,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0.908602150537634,0.300919913419914,53.5731182795699,269.777419354839,"Season_1"
"11629","Telemark","fritsoe2","2FRB","B","Composite","1",5,0.415857170662623,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0.903225806451613,0.43844696969697,77.7435483870968,269.055107526882,"Season_1"
