"","Region","Treatment","Years_Since_Exclosure","Group","Month","Mean_Plot_Albedo","SE","Season"
"1849","Trøndelag","B",9,"Pine",8,0.144114049987181,0.000741238286772087,"Summer"
"1850","Hedmark","UB",9,"Pine",8,0.136227404443711,0.00655500636900372,"Summer"
"1851","Telemark","UB",9,"Pine",8,0.140577847633212,0.00103111932061514,"Summer"
"1852","Trøndelag","UB",9,"Pine",8,0.142970765608176,0.00174947973351408,"Summer"
"1853","Hedmark","B",10,"Pine",8,0.138977189567644,0.00307100396356644,"Summer"
"1854","Trøndelag","B",10,"Pine",8,0.144249961172483,0.000635006349990232,"Summer"
"1855","Hedmark","UB",10,"Pine",8,0.132430861428953,0.00833158354498164,"Summer"
"1856","Trøndelag","UB",10,"Pine",8,0.142678221301895,0.00168961779439379,"Summer"
"1857","Hedmark","B",11,"Pine",8,0.13562351232504,0.00459817786436157,"Summer"
"1858","Trøndelag","B",11,"Pine",8,0.144166067776277,0.000602974126970367,"Summer"
"1859","Hedmark","UB",11,"Pine",8,0.130358729653189,0.0089004541524076,"Summer"
"1860","Trøndelag","UB",11,"Pine",8,0.141796274674265,0.00192408897366777,"Summer"
"1861","Telemark","B",1,"Spruce",8,0.150408944567396,0.000823754329283023,"Summer"
"1862","Trøndelag","B",1,"Spruce",8,0.149563616626397,0.000981544100955831,"Summer"
"1863","Telemark","UB",1,"Spruce",8,0.147582636474981,0.00220554623004357,"Summer"
"1864","Trøndelag","UB",1,"Spruce",8,0.149621233174763,0.000917033936514161,"Summer"
"1865","Hedmark","B",2,"Spruce",8,0.147130960237481,0.00210225267509227,"Summer"
"1866","Telemark","B",2,"Spruce",8,0.150760594447787,0.000758171741771056,"Summer"
"1867","Trøndelag","B",2,"Spruce",8,0.148865116418762,0.00139009543610358,"Summer"
"1868","Hedmark","UB",2,"Spruce",8,0.141279789573578,0.00560362911632857,"Summer"
"1869","Telemark","UB",2,"Spruce",8,0.148137181154125,0.00219760844841093,"Summer"
"1870","Trøndelag","UB",2,"Spruce",8,0.149085329354732,0.000903660292363433,"Summer"
"1871","Hedmark","B",3,"Spruce",8,0.14687487933608,0.00152601569721263,"Summer"
"1872","Telemark","B",3,"Spruce",8,0.150580491701324,0.000664085531308242,"Summer"
"1873","Trøndelag","B",3,"Spruce",8,0.148576727423069,0.00113407179587479,"Summer"
"1874","Hedmark","UB",3,"Spruce",8,0.143880794534336,0.00358865664774217,"Summer"
"1875","Telemark","UB",3,"Spruce",8,0.147488945172584,0.00172452404319789,"Summer"
"1876","Trøndelag","UB",3,"Spruce",8,0.148740942561132,0.000845569813092179,"Summer"
"1877","Hedmark","B",4,"Spruce",8,0.145419793700489,0.00206156903053738,"Summer"
"1878","Telemark","B",4,"Spruce",8,0.150163821633768,0.000725016011136919,"Summer"
"1879","Trøndelag","B",4,"Spruce",8,0.147785130193196,0.00115608919229189,"Summer"
"1880","Hedmark","UB",4,"Spruce",8,0.142042321950267,0.00357163741140521,"Summer"
"1881","Telemark","UB",4,"Spruce",8,0.145964867945307,0.00196516896876043,"Summer"
"1882","Trøndelag","UB",4,"Spruce",8,0.14711236350504,0.00103208545695156,"Summer"
"1883","Hedmark","B",5,"Spruce",8,0.143097441876214,0.00273056043591969,"Summer"
"1884","Telemark","B",5,"Spruce",8,0.149585947195908,0.000961003944575659,"Summer"
"1885","Trøndelag","B",5,"Spruce",8,0.146134365230595,0.00134109010740029,"Summer"
"1886","Hedmark","UB",5,"Spruce",8,0.140344458489403,0.00440924632530798,"Summer"
"1887","Telemark","UB",5,"Spruce",8,0.144569329509858,0.00213236058489589,"Summer"
"1888","Trøndelag","UB",5,"Spruce",8,0.145344212704552,0.00137640117879148,"Summer"
"1889","Hedmark","B",6,"Spruce",8,0.141956119538007,0.00291628460764798,"Summer"
"1890","Telemark","B",6,"Spruce",8,0.14857080265953,0.00115298016737237,"Summer"
"1891","Trøndelag","B",6,"Spruce",8,0.143245275206045,0.00219636416556502,"Summer"
"1892","Hedmark","UB",6,"Spruce",8,0.138895225960002,0.00414101833390254,"Summer"
"1893","Telemark","UB",6,"Spruce",8,0.143654891512675,0.00247250094734915,"Summer"
"1894","Trøndelag","UB",6,"Spruce",8,0.143865908350622,0.00176694556647482,"Summer"
"1895","Hedmark","B",7,"Spruce",8,0.138307812247894,0.0036176734747139,"Summer"
"1896","Telemark","B",7,"Spruce",8,0.147365318209262,0.00128357082797142,"Summer"
"1897","Trøndelag","B",7,"Spruce",8,0.142132949504231,0.00213636730235937,"Summer"
"1898","Hedmark","UB",7,"Spruce",8,0.136747180880308,0.00463013618561472,"Summer"
"1899","Telemark","UB",7,"Spruce",8,0.14265031879273,0.0024485732573856,"Summer"
"1900","Trøndelag","UB",7,"Spruce",8,0.143618193391589,0.00166959617372414,"Summer"
"1901","Hedmark","B",8,"Spruce",8,0.142049401093074,0.00350862555924765,"Summer"
"1902","Telemark","B",8,"Spruce",8,0.146118225613215,0.00171523846497107,"Summer"
"1903","Trøndelag","B",8,"Spruce",8,0.140287772047036,0.00246827523157888,"Summer"
"1904","Hedmark","UB",8,"Spruce",8,0.142172828141609,0.00331777595067644,"Summer"
"1905","Telemark","UB",8,"Spruce",8,0.140809944110188,0.00268736572938119,"Summer"
"1906","Trøndelag","UB",8,"Spruce",8,0.142312340681209,0.00201020205045316,"Summer"
"1907","Hedmark","B",9,"Spruce",8,0.144378696494551,0.00342477036914995,"Summer"
"1908","Telemark","B",9,"Spruce",8,0.145073671000655,0.00193839104649446,"Summer"
"1909","Trøndelag","B",9,"Spruce",8,0.139940155352396,0.00261177768284126,"Summer"
"1910","Hedmark","UB",9,"Spruce",8,0.146513979229915,0.00305521013368805,"Summer"
"1911","Telemark","UB",9,"Spruce",8,0.140007285595709,0.00281831979413965,"Summer"
"1912","Trøndelag","UB",9,"Spruce",8,0.142254602962734,0.001871126522438,"Summer"
"1913","Hedmark","B",10,"Spruce",8,0.142053952413566,0.00514271397245907,"Summer"
"1914","Trøndelag","B",10,"Spruce",8,0.139102858339454,0.00306610268560036,"Summer"
"1915","Hedmark","UB",10,"Spruce",8,0.143356151920331,0.00488309247995072,"Summer"
"1916","Trøndelag","UB",10,"Spruce",8,0.141175140295391,0.00222577775289248,"Summer"
"1917","Hedmark","B",11,"Spruce",8,0.139033475291401,0.00721166183794055,"Summer"
"1918","Trøndelag","B",11,"Spruce",8,0.137944929569413,0.00290509343785071,"Summer"
"1919","Hedmark","UB",11,"Spruce",8,0.142599227529966,0.00563320886675975,"Summer"
"1920","Trøndelag","UB",11,"Spruce",8,0.141823444013039,0.00201318705831842,"Summer"
"1921","Telemark","B",1,"Composite",9,0.152446562198344,0.000881932425732824,"Summer"
"1922","Trøndelag","B",1,"Composite",9,0.155086605161903,0.00100775924703415,"Summer"
"1923","Telemark","UB",1,"Composite",9,0.152345450560319,0.00223250506965891,"Summer"
"1924","Trøndelag","UB",1,"Composite",9,0.15521452627854,0.00132996865278656,"Summer"
"1925","Hedmark","B",2,"Composite",9,0.146791998639448,0.00289484425222423,"Summer"
"1926","Telemark","B",2,"Composite",9,0.153433769098724,0.000985967345397112,"Summer"
"1927","Trøndelag","B",2,"Composite",9,0.154774348034071,0.000941767857153266,"Summer"
"1928","Hedmark","UB",2,"Composite",9,0.143350502345638,0.00572556825253233,"Summer"
"1929","Telemark","UB",2,"Composite",9,0.152976973149141,0.00209900406787975,"Summer"
"1930","Trøndelag","UB",2,"Composite",9,0.155173910828164,0.00126798480117927,"Summer"
"1931","Hedmark","B",3,"Composite",9,0.148130948949293,0.00209078355937786,"Summer"
"1932","Telemark","B",3,"Composite",9,0.153100963998551,0.000983364959536605,"Summer"
"1933","Trøndelag","B",3,"Composite",9,0.154159188142586,0.00127047797699704,"Summer"
"1934","Hedmark","UB",3,"Composite",9,0.14678086605199,0.00352358429563329,"Summer"
"1935","Telemark","UB",3,"Composite",9,0.15149579541496,0.00169170582389402,"Summer"
"1936","Trøndelag","UB",3,"Composite",9,0.153720553686867,0.0015079450084523,"Summer"
"1937","Hedmark","B",4,"Composite",9,0.146492655872273,0.00248924638209703,"Summer"
"1938","Telemark","B",4,"Composite",9,0.1521060456607,0.000842032429848239,"Summer"
"1939","Trøndelag","B",4,"Composite",9,0.153136916087783,0.00162423110497818,"Summer"
"1940","Hedmark","UB",4,"Composite",9,0.14492779443126,0.00354328262869206,"Summer"
"1941","Telemark","UB",4,"Composite",9,0.150122659010631,0.00174912340440453,"Summer"
"1942","Trøndelag","UB",4,"Composite",9,0.152419530647051,0.00166006318745096,"Summer"
"1943","Hedmark","B",5,"Composite",9,0.143664605955281,0.00343306083343755,"Summer"
"1944","Telemark","B",5,"Composite",9,0.151231979821185,0.00101777111223205,"Summer"
"1945","Trøndelag","B",5,"Composite",9,0.1525880381459,0.00158696568598795,"Summer"
"1946","Hedmark","UB",5,"Composite",9,0.140797271823621,0.00443667866182879,"Summer"
"1947","Telemark","UB",5,"Composite",9,0.148889455522466,0.00190938318595331,"Summer"
"1948","Trøndelag","UB",5,"Composite",9,0.151081121835336,0.00177162203753832,"Summer"
"1949","Hedmark","B",6,"Composite",9,0.142573469804485,0.00340292477711831,"Summer"
"1950","Telemark","B",6,"Composite",9,0.149413160744587,0.00102723416157295,"Summer"
"1951","Trøndelag","B",6,"Composite",9,0.151771020737567,0.0015739368424059,"Summer"
"1952","Hedmark","UB",6,"Composite",9,0.138349931590415,0.00427380968144698,"Summer"
"1953","Telemark","UB",6,"Composite",9,0.146982832097215,0.00215064283103492,"Summer"
"1954","Trøndelag","UB",6,"Composite",9,0.149543109083123,0.00172420809884435,"Summer"
"1955","Hedmark","B",7,"Composite",9,0.139503419310034,0.00406465806366421,"Summer"
"1956","Telemark","B",7,"Composite",9,0.148504849741787,0.00113814201669414,"Summer"
"1957","Trøndelag","B",7,"Composite",9,0.151927022302147,0.00156406692387888,"Summer"
"1958","Hedmark","UB",7,"Composite",9,0.135509956652424,0.00471717858804867,"Summer"
"1959","Telemark","UB",7,"Composite",9,0.146320503391727,0.00205155910904396,"Summer"
"1960","Trøndelag","UB",7,"Composite",9,0.147631191145749,0.00193267572022977,"Summer"
"1961","Hedmark","B",8,"Composite",9,0.145276783208779,0.00181160026752281,"Summer"
"1962","Telemark","B",8,"Composite",9,0.147104147918672,0.0012778422984371,"Summer"
"1963","Trøndelag","B",8,"Composite",9,0.151244046809739,0.00177897241867978,"Summer"
"1964","Hedmark","UB",8,"Composite",9,0.139061146327198,0.00450932500361777,"Summer"
"1965","Telemark","UB",8,"Composite",9,0.14473585233682,0.00207041104175984,"Summer"
"1966","Trøndelag","UB",8,"Composite",9,0.145332797194727,0.00216169321056111,"Summer"
"1967","Hedmark","B",9,"Composite",9,0.143852783985113,0.00442785966482808,"Summer"
"1968","Telemark","B",9,"Composite",9,0.146178566626393,0.00144383538574882,"Summer"
"1969","Trøndelag","B",9,"Composite",9,0.150298631337179,0.00162339715304768,"Summer"
"1970","Hedmark","UB",9,"Composite",9,0.137476108907378,0.00741851546713311,"Summer"
"1971","Telemark","UB",9,"Composite",9,0.143840229223755,0.00209598412089547,"Summer"
"1972","Trøndelag","UB",9,"Composite",9,0.144619783905679,0.00218732081235745,"Summer"
"1973","Hedmark","B",10,"Composite",9,0.140402502298005,0.00382773261872526,"Summer"
"1974","Trøndelag","B",10,"Composite",9,0.150401294308017,0.00156253679262453,"Summer"
"1975","Hedmark","UB",10,"Composite",9,0.134361268428619,0.00739254282770336,"Summer"
"1976","Trøndelag","UB",10,"Composite",9,0.144346258714782,0.00204620540715721,"Summer"
"1977","Hedmark","B",11,"Composite",9,0.13833158219078,0.00482614483316674,"Summer"
"1978","Trøndelag","B",11,"Composite",9,0.149468534632202,0.00143492210582413,"Summer"
"1979","Hedmark","UB",11,"Composite",9,0.134016827949901,0.00786147829214074,"Summer"
"1980","Trøndelag","UB",11,"Composite",9,0.144494255253678,0.00207608871107096,"Summer"
"1981","Telemark","B",1,"Deciduous",9,0.159679585599783,0.000488470359329966,"Summer"
"1982","Trøndelag","B",1,"Deciduous",9,0.158855747975666,0.000737097158508572,"Summer"
"1983","Telemark","UB",1,"Deciduous",9,0.160451522039014,0.000201984033275525,"Summer"
"1984","Trøndelag","UB",1,"Deciduous",9,0.159881901344872,0.00040024790959768,"Summer"
"1985","Hedmark","B",2,"Deciduous",9,0.160142624998078,0.000279993141243935,"Summer"
"1986","Telemark","B",2,"Deciduous",9,0.159190841272647,0.000609186561262569,"Summer"
"1987","Trøndelag","B",2,"Deciduous",9,0.158208939189314,0.000919890565340439,"Summer"
"1988","Hedmark","UB",2,"Deciduous",9,0.160183695106219,0.00033241346231475,"Summer"
"1989","Telemark","UB",2,"Deciduous",9,0.159659566576519,0.00037718887453226,"Summer"
"1990","Trøndelag","UB",2,"Deciduous",9,0.15926923944906,0.000388851803601293,"Summer"
"1991","Hedmark","B",3,"Deciduous",9,0.159541227611975,0.000362408241410623,"Summer"
"1992","Telemark","B",3,"Deciduous",9,0.159254827783398,0.000582217419680107,"Summer"
"1993","Trøndelag","B",3,"Deciduous",9,0.158333207494873,0.00100945081640186,"Summer"
"1994","Hedmark","UB",3,"Deciduous",9,0.157529976161432,0.00152538940087749,"Summer"
"1995","Telemark","UB",3,"Deciduous",9,0.158815988379621,0.000645308455783263,"Summer"
"1996","Trøndelag","UB",3,"Deciduous",9,0.158391561783878,0.000700190183522074,"Summer"
"1997","Hedmark","B",4,"Deciduous",9,0.159154144856261,0.000374118020469153,"Summer"
"1998","Telemark","B",4,"Deciduous",9,0.158951432591387,0.000610907772292102,"Summer"
"1999","Trøndelag","B",4,"Deciduous",9,0.157624805596906,0.00113402148987217,"Summer"
"2000","Hedmark","UB",4,"Deciduous",9,0.156029978436548,0.00186571153572083,"Summer"
"2001","Telemark","UB",4,"Deciduous",9,0.15783057404851,0.000817896395649494,"Summer"
"2002","Trøndelag","UB",4,"Deciduous",9,0.157274251703377,0.00091351361554204,"Summer"
"2003","Hedmark","B",5,"Deciduous",9,0.158232359128016,0.000632672293406761,"Summer"
"2004","Telemark","B",5,"Deciduous",9,0.158641885741084,0.000619146658906496,"Summer"
"2005","Trøndelag","B",5,"Deciduous",9,0.15758709676185,0.00116451983516008,"Summer"
"2006","Hedmark","UB",5,"Deciduous",9,0.153628294255934,0.00284723351259896,"Summer"
"2007","Telemark","UB",5,"Deciduous",9,0.156803521112581,0.00100073920079648,"Summer"
"2008","Trøndelag","UB",5,"Deciduous",9,0.156463126713573,0.00126109961598359,"Summer"
"2009","Hedmark","B",6,"Deciduous",9,0.156994325398292,0.00106397986201467,"Summer"
"2010","Telemark","B",6,"Deciduous",9,0.158274007282213,0.000729781198471346,"Summer"
"2011","Trøndelag","B",6,"Deciduous",9,0.157193095431251,0.00102565475388851,"Summer"
"2012","Hedmark","UB",6,"Deciduous",9,0.15071554987175,0.00330864147689417,"Summer"
"2013","Telemark","UB",6,"Deciduous",9,0.155533153247214,0.00120941534164074,"Summer"
"2014","Trøndelag","UB",6,"Deciduous",9,0.154638627102624,0.00161966802319464,"Summer"
"2015","Hedmark","B",7,"Deciduous",9,0.156075877562284,0.00123471140403772,"Summer"
"2016","Telemark","B",7,"Deciduous",9,0.157924315137092,0.000748697135950871,"Summer"
"2017","Trøndelag","B",7,"Deciduous",9,0.156887937791739,0.00115397137336747,"Summer"
"2018","Hedmark","UB",7,"Deciduous",9,0.149363184699115,0.00356742237518833,"Summer"
"2019","Telemark","UB",7,"Deciduous",9,0.154797210352476,0.00131170649161674,"Summer"
"2020","Trøndelag","UB",7,"Deciduous",9,0.152602466486553,0.00206117333426855,"Summer"
"2021","Hedmark","B",8,"Deciduous",9,0.155122812679764,0.00202383994116509,"Summer"
"2022","Telemark","B",8,"Deciduous",9,0.157430891692883,0.00088576252976291,"Summer"
"2023","Trøndelag","B",8,"Deciduous",9,0.155790669975791,0.00127118621585322,"Summer"
"2024","Hedmark","UB",8,"Deciduous",9,0.14364851124006,0.00606176496659424,"Summer"
"2025","Telemark","UB",8,"Deciduous",9,0.153740092417573,0.00150487391926031,"Summer"
"2026","Trøndelag","UB",8,"Deciduous",9,0.149667966934491,0.00257526225594575,"Summer"
"2027","Hedmark","B",9,"Deciduous",9,0.148096791700546,0.00739760883938345,"Summer"
"2028","Telemark","B",9,"Deciduous",9,0.157344750744665,0.000974852275140948,"Summer"
"2029","Trøndelag","B",9,"Deciduous",9,0.154723155235149,0.00138879785151844,"Summer"
"2030","Hedmark","UB",9,"Deciduous",9,0.139587467549814,0.00859467560350808,"Summer"
"2031","Telemark","UB",9,"Deciduous",9,0.153249208327771,0.00159754720731788,"Summer"
"2032","Trøndelag","UB",9,"Deciduous",9,0.149599064109872,0.00257446646136287,"Summer"
"2033","Hedmark","B",10,"Deciduous",9,0.146433892611295,0.00772856808522008,"Summer"
"2034","Trøndelag","B",10,"Deciduous",9,0.155096594962701,0.00129872793909385,"Summer"
"2035","Hedmark","UB",10,"Deciduous",9,0.137983776725118,0.00768505486723751,"Summer"
"2036","Trøndelag","UB",10,"Deciduous",9,0.149336554512799,0.0025489658605183,"Summer"
"2037","Hedmark","B",11,"Deciduous",9,0.14499197794969,0.00834816747372564,"Summer"
"2038","Trøndelag","B",11,"Deciduous",9,0.154728933644551,0.00123675673874385,"Summer"
"2039","Hedmark","UB",11,"Deciduous",9,0.138402409237911,0.0080768650653816,"Summer"
"2040","Trøndelag","UB",11,"Deciduous",9,0.149689223911908,0.00250370294732173,"Summer"
"2041","Telemark","B",1,"Pine",9,0.14527473113374,0.000188012983823343,"Summer"
"2042","Trøndelag","B",1,"Pine",9,0.145219309455856,0.00043544851348352,"Summer"
"2043","Telemark","UB",1,"Pine",9,0.145716706828507,8.72839305857536e-05,"Summer"
"2044","Trøndelag","UB",1,"Pine",9,0.145582957847231,0.000255758473279945,"Summer"
"2045","Hedmark","B",2,"Pine",9,0.142042660873256,0.00264918229068885,"Summer"
"2046","Telemark","B",2,"Pine",9,0.145107829008251,0.000236265802180435,"Summer"
"2047","Trøndelag","B",2,"Pine",9,0.145458575363395,0.000368192363766041,"Summer"
"2048","Hedmark","UB",2,"Pine",9,0.144031603026439,0.00089717593726199,"Summer"
"2049","Telemark","UB",2,"Pine",9,0.145560775719928,0.000122552351205713,"Summer"
"2050","Trøndelag","UB",2,"Pine",9,0.145433908346486,0.000337292145459783,"Summer"
"2051","Hedmark","B",3,"Pine",9,0.142623568032821,0.00148344394182707,"Summer"
"2052","Telemark","B",3,"Pine",9,0.144500396856228,0.000347767574361172,"Summer"
"2053","Trøndelag","B",3,"Pine",9,0.145236664227159,0.000374603255794346,"Summer"
"2054","Hedmark","UB",3,"Pine",9,0.144082836362871,0.00069766534847208,"Summer"
"2055","Telemark","UB",3,"Pine",9,0.145328947917877,0.000179887911454077,"Summer"
"2056","Trøndelag","UB",3,"Pine",9,0.145238037965754,0.000607184638433226,"Summer"
"2057","Hedmark","B",4,"Pine",9,0.14142635045423,0.00189205260403012,"Summer"
"2058","Telemark","B",4,"Pine",9,0.144147086871652,0.000407698233673853,"Summer"
"2059","Trøndelag","B",4,"Pine",9,0.144571146276678,0.000965062613480465,"Summer"
"2060","Hedmark","UB",4,"Pine",9,0.143323874741885,0.00114489328705924,"Summer"
"2061","Telemark","UB",4,"Pine",9,0.144917864888087,0.000262452372164211,"Summer"
"2062","Trøndelag","UB",4,"Pine",9,0.144630338838186,0.0011380709846103,"Summer"
"2063","Hedmark","B",5,"Pine",9,0.139117157420575,0.00308169545002783,"Summer"
"2064","Telemark","B",5,"Pine",9,0.143360153091209,0.000553915169525382,"Summer"
"2065","Trøndelag","B",5,"Pine",9,0.144393932242742,0.00103727165392459,"Summer"
"2066","Hedmark","UB",5,"Pine",9,0.142239882399891,0.00137527294708844,"Summer"
"2067","Telemark","UB",5,"Pine",9,0.144304869800632,0.000391791034592192,"Summer"
"2068","Trøndelag","UB",5,"Pine",9,0.144216121986391,0.00132462057261406,"Summer"
"2069","Hedmark","B",6,"Pine",9,0.138266318237642,0.00308922262697445,"Summer"
"2070","Telemark","B",6,"Pine",9,0.142296842616764,0.000724320819618571,"Summer"
"2071","Trøndelag","B",6,"Pine",9,0.144127618720564,0.00104492378528264,"Summer"
"2072","Hedmark","UB",6,"Pine",9,0.140896851451228,0.00158303341062876,"Summer"
"2073","Telemark","UB",6,"Pine",9,0.143587574443006,0.000501645334844958,"Summer"
"2074","Trøndelag","UB",6,"Pine",9,0.144229078562502,0.00120795324952824,"Summer"
"2075","Hedmark","B",7,"Pine",9,0.136120220313008,0.00382074768366794,"Summer"
"2076","Telemark","B",7,"Pine",9,0.141090345326224,0.00104031339158414,"Summer"
